0.2210,Russian,5.45x39,53.5,0,0.156,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.168
0.2240,NATO,M193,55,0,0.157,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.120
0.2240,NATO,M855,62,0,0.177,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.151
0.2240,NATO,SS109,62,0,0.177,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.158
0.3080,NATO,7.62 M43,123,0,0.185,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.156
0.3080,NATO,M80,147,0,0.221,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.200
0.3080,NATO,M852,168,0,0.253,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.215
0.3080,Sierra,M118,173,0,0.261,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.240
0.3080,Sierra,190 MatchKing,190,0,0.286,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.252
0.5100,NATO,M33,650,0,0.357,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.340
